DrugID,DiseaseID
DB00550,MESH:D014657
DB00493,MESH:D014657
DB00722,MESH:D014657
DB00773,MESH:D014657
DB00907,MESH:D014657
DB01577,MESH:D014657
DB00195,MESH:D014657
DB01041,MESH:D014657
DB00763,MESH:D014657
DB00908,MESH:D014657
DB00724,MESH:D014657
DB00182,MESH:D014657
DB00501,MESH:D014657
DB00441,MESH:D014657
DB00759,MESH:D014657
DB01005,MESH:D014657
DB00325,MESH:D014657
DB00199,MESH:D014657
DB00749,MESH:D014657
DB00788,MESH:D014657
DB00982,MESH:D014657
DB00812,MESH:D014657
DB01165,MESH:D014657
DB01454,MESH:D014657
DB00755,MESH:D014657
DB00698,MESH:D014657
DB01097,MESH:D014657
DB01045,MESH:D014657
DB00619,MESH:D014657
DB00389,MESH:D014657
DB00472,MESH:D014657
DB01190,MESH:D014657
DB00951,MESH:D014657
DB00563,MESH:D014657
DB06736,MESH:D014657
DB00682,MESH:D014657
DB00987,MESH:D014657
DB00428,MESH:D014657
DB01275,MESH:D014657
DB00783,MESH:D014693
DB00502,MESH:D014693
DB01141,MESH:D014693
DB00572,MESH:D014693
DB00217,MESH:D014693
DB14500,MESH:D014693
DB00708,MESH:D014693
DB00738,MESH:D014693
DB01193,MESH:D014693
DB01136,MESH:D014693
DB00297,MESH:D014693
DB00925,MESH:D014693
DB01167,MESH:D014693
DB00907,MESH:D014693
DB00281,MESH:D014693
DB01159,MESH:D014693
DB01154,MESH:D014693
DB00191,MESH:D014693
DB01064,MESH:D014693
DB09401,MESH:D014693
DB00335,MESH:D014693
DB00521,MESH:D014693
DB00343,MESH:D014693
DB01392,MESH:D014693
DB00679,MESH:D014693
DB00834,MESH:D014693
DB01337,MESH:D014693
DB00201,MESH:D014693
DB00388,MESH:D014693
DB00680,MESH:D014693
DB01184,MESH:D014693
DB00501,MESH:D014693
DB01211,MESH:D014693
DB01388,MESH:D014693
DB00368,MESH:D014693
DB01452,MESH:D014693
DB09167,MESH:D014693
DB00344,MESH:D014693
DB00908,MESH:D014693
DB01195,MESH:D014693
DB00235,MESH:D014693
DB01118,MESH:D014693
DB01113,MESH:D014693
DB00997,MESH:D014693
DB06709,MESH:D014693
DB01056,MESH:D014693
DB00312,MESH:D014693
DB01203,MESH:D014693
DB01182,MESH:D014693
DB01223,MESH:D014693
DB01078,MESH:D014693
DB00334,MESH:D014693
DB00390,MESH:D014693
DB14539,MESH:D014693
DB00457,MESH:D014693
DB01151,MESH:D014693
DB00850,MESH:D014693
DB00296,MESH:D014693
DB01599,MESH:D014693
DB09224,MESH:D014693
DB00808,MESH:D014693
DB00544,MESH:D014693
DB00915,MESH:D014693
DB01396,MESH:D014693
DB00727,MESH:D014693
DB00604,MESH:D014693
DB00264,MESH:D014693
DB00661,MESH:D014693
DB00252,MESH:D014693
DB01002,MESH:D014693
DB00728,MESH:D014693
DB01115,MESH:D014693
DB01611,MESH:D014693
DB00696,MESH:D014693
DB00342,MESH:D014693
DB00898,MESH:D014693
DB01426,MESH:D014693
DB00422,MESH:D014693
DB01373,MESH:D014693
DB01221,MESH:D014693
DB00977,MESH:D014693
DB00669,MESH:D014693
DB00608,MESH:D014693
DB00653,MESH:D014693
DB00489,MESH:D014693
DB00640,MESH:D014693
DB04841,MESH:D014693
DB00987,MESH:D014693
DB00571,MESH:D014693
DB00959,MESH:D014693
DB01244,MESH:D014693
DB01164,MESH:D014693
DB00477,MESH:D014693
DB01035,MESH:D014693
DB01580,MESH:D014693
DB01114,MESH:D014693
DB00668,MESH:D014693
DB00867,MESH:D014693
DB00723,MESH:D014693
DB01190,MESH:D014693
DB00981,MESH:D014693
DB00397,MESH:D014693
DB00637,MESH:D014693
DB00841,MESH:D014693
DB00468,MESH:D014693
DB00280,MESH:D014693
DB01577,MESH:D014693
DB01092,MESH:D014693
DB00599,MESH:D014693
DB00755,MESH:D014693
DB00292,MESH:D014693
DB00202,MESH:D014693
DB00379,MESH:D014693
DB01208,MESH:D014693
DB00568,MESH:D014693
DB00435,MESH:D014693
DB00458,MESH:D014693
DB01158,MESH:D014693
DB04957,MESH:D014693
DB01001,MESH:D014694
DB00443,MESH:D014694
DB00332,MESH:D014694
DB01234,MESH:D014694
DB01380,MESH:D014694
DB00531,MESH:D014694
DB00343,MESH:D014694
DB00571,MESH:D014694
DB00841,MESH:D014694
DB00531,MESH:D014718
DB00718,MESH:D014766
DB00811,MESH:D014766
DB00495,MESH:D014766
DB00224,MESH:D014766
DB00709,MESH:D014766
DB00688,MESH:D014766
DB00300,MESH:D014766
DB00369,MESH:D014777
DB00850,MESH:D014786
DB00915,MESH:D014786
DB01339,MESH:D014786
DB00280,MESH:D014786
DB00321,MESH:D014786
DB00809,MESH:D014786
DB01077,MESH:D014786
DB00296,MESH:D014786
DB00882,MESH:D014786
DB14509,MESH:D014786
DB00916,MESH:D014786
DB00749,MESH:D014786
DB00544,MESH:D014786
DB00472,MESH:D014786
DB00540,MESH:D014786
DB00541,MESH:D014786
DB00630,MESH:D014786
DB04743,MESH:D014786
DB00514,MESH:D014786
DB00572,MESH:D014786
DB00295,MESH:D014786
DB00495,MESH:D014786
DB01200,MESH:D014786
DB00982,MESH:D014786
DB00747,MESH:D014786
DB00822,MESH:D014786
DB01082,MESH:D014786
DB01186,MESH:D014786
DB01080,MESH:D014786
DB01611,MESH:D014786
DB00711,MESH:D014786
DB00656,MESH:D014786
DB00244,MESH:D014786
DB00580,MESH:D014786
DB00252,MESH:D014786
DB08865,MESH:D014786
DB00482,MESH:D014786
DB00987,MESH:D014786
DB00215,MESH:D014786
DB00727,MESH:D014786
DB00934,MESH:D014786
DB00331,MESH:D014786
DB01238,MESH:D014786
DB00623,MESH:D014786
DB00390,MESH:D014786
DB00935,MESH:D014786
DB00715,MESH:D014786
DB00605,MESH:D014786
DB00635,MESH:D014786
DB00531,MESH:D014786
DB00327,MESH:D014786
DB00608,MESH:D014786
DB00533,MESH:D014786
DB00200,MESH:D014786
DB00332,MESH:D014786
DB01221,MESH:D014786
DB00330,MESH:D014786
DB01356,MESH:D014786
DB00977,MESH:D014786
DB00959,MESH:D014786
DB01235,MESH:D014786
DB00889,MESH:D014786
DB00627,MESH:D014786
DB00907,MESH:D014786
DB01118,MESH:D014786
DB01195,MESH:D014786
DB00282,MESH:D014786
DB00367,MESH:D014786
DB00908,MESH:D014786
DB00115,MESH:D014786
DB00979,MESH:D014786
DB01004,MESH:D014786
DB01181,MESH:D014786
DB00564,MESH:D014786
DB00297,MESH:D014786
DB01149,MESH:D014786
DB11181,MESH:D014786
DB00162,MESH:D014786
DB01198,MESH:D014786
DB00864,MESH:D014786
DB00376,MESH:D014786
DB01085,MESH:D014786
DB00679,MESH:D014786
DB00829,MESH:D014786
DB00904,MESH:D014786
DB00582,MESH:D014786
DB01229,MESH:D014786
DB01065,MESH:D014786
DB00575,MESH:D014786
DB00563,MESH:D014786
DB01219,MESH:D014786
DB00363,MESH:D014786
DB00756,MESH:D014786
DB00358,MESH:D014786
DB00338,MESH:D014786
DB00537,MESH:D014786
DB00951,MESH:D014786
DB00441,MESH:D014786
DB01242,MESH:D014786
DB00281,MESH:D014786
DB00746,MESH:D014786
DB01394,MESH:D014786
DB00964,MESH:D014786
DB00733,MESH:D014786
DB01050,MESH:D014786
DB00945,MESH:D014786
DB00675,MESH:D014786
DB01364,MESH:D014786
DB00468,MESH:D014786
DB01017,MESH:D014786
DB00668,MESH:D014786
DB00193,MESH:D014786
DB00262,MESH:D014786
DB00379,MESH:D014786
DB01577,MESH:D014786
DB00458,MESH:D014786
DB00186,MESH:D014786
DB00313,MESH:D014786
DB00162,MESH:D014802
DB00252,MESH:D014806
DB00118,MESH:D014806
DB00331,MESH:D014806
DB01394,MESH:D014806
DB00794,MESH:D014806
DB00514,MESH:D014806
DB00531,MESH:D014806
DB00115,MESH:D014806
DB01174,MESH:D014806
DB00318,MESH:D014806
DB00169,MESH:D014808
DB00252,MESH:D014808
DB00136,MESH:D014808
DB00864,MESH:D014820
DB00600,MESH:D014820
DB00755,MESH:D014820
DB00323,MESH:D014820
DB01013,MESH:D014820
DB00337,MESH:D014820
DB01255,MESH:D014839
DB01177,MESH:D014839
DB01167,MESH:D014839
DB00328,MESH:D014839
DB00501,MESH:D014839
DB01165,MESH:D014839
DB00035,MESH:D014839
DB00818,MESH:D014839
DB00829,MESH:D014839
DB00848,MESH:D014839
DB00619,MESH:D014839
DB00334,MESH:D014839
DB00367,MESH:D014839
DB00613,MESH:D014839
DB01181,MESH:D014839
DB00338,MESH:D014839
DB00753,MESH:D014839
DB06288,MESH:D014839
DB01114,MESH:D014839
DB00381,MESH:D014839
DB00250,MESH:D014839
DB00269,MESH:D014839
DB01235,MESH:D014839
DB00608,MESH:D014839
DB00627,MESH:D014839
DB00193,MESH:D014839
DB01118,MESH:D014839
DB01234,MESH:D014839
DB00951,MESH:D014839
DB00465,MESH:D014839
DB00899,MESH:D014839
DB00281,MESH:D014839
DB01030,MESH:D014839
DB00586,MESH:D014839
DB00904,MESH:D014839
DB00679,MESH:D014839
DB00618,MESH:D014839
DB01064,MESH:D014839
DB01598,MESH:D014839
DB01143,MESH:D014839
DB00477,MESH:D014839
DB00468,MESH:D014839
DB00224,MESH:D014839
DB00982,MESH:D014839
DB00727,MESH:D014839
DB01202,MESH:D014839
DB01060,MESH:D014839
DB00852,MESH:D014839
DB00277,MESH:D014839
DB00184,MESH:D014839
DB00182,MESH:D014839
DB00871,MESH:D014839
DB00451,MESH:D014839
DB00759,MESH:D014839
DB00672,MESH:D014839
DB00479,MESH:D014839
DB00514,MESH:D014839
DB00698,MESH:D014839
DB00967,MESH:D014839
DB00448,MESH:D014839
DB07565,MESH:D014839
DB01221,MESH:D014839
DB00900,MESH:D014839
DB00238,MESH:D014839
DB09123,MESH:D014839
DB01340,MESH:D014839
DB00762,MESH:D014839
DB01029,MESH:D014839
DB00917,MESH:D014839
DB01150,MESH:D014839
DB01425,MESH:D014839
DB00773,MESH:D014839
DB00377,MESH:D014839
DB00563,MESH:D014839
DB01184,MESH:D014839
DB00091,MESH:D014839
DB01183,MESH:D014839
DB00578,MESH:D014839
DB00502,MESH:D014839
DB00295,MESH:D014839
DB00313,MESH:D014839
DB00748,MESH:D014839
DB00297,MESH:D014839
DB01392,MESH:D014839
DB00218,MESH:D014839
DB01035,MESH:D014839
DB01242,MESH:D014839
DB01159,MESH:D014839
DB00714,MESH:D014839
DB01169,MESH:D014839
DB01075,MESH:D014839
DB00757,MESH:D014839
DB00213,MESH:D014839
DB00811,MESH:D014839
DB00289,MESH:D014839
DB00541,MESH:D014839
DB00544,MESH:D014839
DB00823,MESH:D014839
DB00918,MESH:D014839
DB00636,MESH:D014839
DB00814,MESH:D014839
DB00372,MESH:D014839
DB08804,MESH:D014839
DB00916,MESH:D014839
DB00787,MESH:D014839
DB00929,MESH:D014839
DB00850,MESH:D014839
DB01028,MESH:D014839
DB00292,MESH:D014839
DB00864,MESH:D014839
DB00758,MESH:D014839
DB00628,MESH:D014839
DB09073,MESH:D014839
DB00518,MESH:D014839
DB00704,MESH:D014839
DB00668,MESH:D014839
DB01229,MESH:D014839
DB00379,MESH:D014839
DB01205,MESH:D014839
DB00433,MESH:D014839
DB00470,MESH:D014839
DB06283,MESH:D014839
DB01452,MESH:D014839
DB00358,MESH:D014839
DB00575,MESH:D014839
DB01268,MESH:D014839
DB00309,MESH:D014839
DB00370,MESH:D014839
DB00669,MESH:D014839
DB04878,MESH:D014839
DB00945,MESH:D014839
DB00844,MESH:D014839
DB00564,MESH:D014839
DB00715,MESH:D014839
DB00242,MESH:D014839
DB00605,MESH:D014839
DB00907,MESH:D014839
DB00841,MESH:D014839
DB00635,MESH:D014839
DB00531,MESH:D014839
DB01001,MESH:D014839
DB00643,MESH:D014839
DB00486,MESH:D014839
DB00993,MESH:D014839
DB00487,MESH:D014839
DB00322,MESH:D014839
DB01394,MESH:D014839
DB00794,MESH:D014839
DB00318,MESH:D014839
DB00361,MESH:D014839
DB00822,MESH:D014839
DB00441,MESH:D014839
DB13751,MESH:D014839
DB00813,MESH:D014839
DB01156,MESH:D014839
DB00975,MESH:D014839
DB00181,MESH:D014839
DB00949,MESH:D014839
DB00653,MESH:D014839
DB00673,MESH:D014839
DB08964,MESH:D014839
DB00389,MESH:D014839
DB00889,MESH:D014839
DB01248,MESH:D014839
DB00683,MESH:D014839
DB00162,MESH:D014839
DB00450,MESH:D014839
DB00692,MESH:D014839
DB00603,MESH:D014839
DB00584,MESH:D014839
DB00630,MESH:D014839
DB00476,MESH:D014839
DB00685,MESH:D014839
DB00228,MESH:D014839
DB00784,MESH:D014839
DB00914,MESH:D014839
DB01577,MESH:D014839
DB00824,MESH:D014839
DB00921,MESH:D014839
DB00671,MESH:D014839
DB00333,MESH:D014839
DB00445,MESH:D014839
DB00190,MESH:D014839
DB01200,MESH:D014839
DB00371,MESH:D014839
DB00652,MESH:D014839
DB00537,MESH:D014839
DB01356,MESH:D014839
DB01186,MESH:D014839
DB01017,MESH:D014839
DB01142,MESH:D014839
DB00961,MESH:D014839
DB00428,MESH:D014839
DB00909,MESH:D014839
DB00327,MESH:D014839
DB01045,MESH:D014839
DB00570,MESH:D014839
DB09140,MESH:D014839
DB00331,MESH:D014839
DB01099,MESH:D014839
DB09227,MESH:D014839
DB00390,MESH:D014839
DB00252,MESH:D014839
DB00696,MESH:D014839
DB00760,MESH:D014839
DB00741,MESH:D014839
DB01236,MESH:D014839
DB01192,MESH:D014839
DB00806,MESH:D014839
DB09061,MESH:D014839
DB14509,MESH:D014839
DB00199,MESH:D014839
DB01204,MESH:D014839
DB00661,MESH:D014839
DB00312,MESH:D014839
DB08865,MESH:D014839
DB00244,MESH:D014839
DB00776,MESH:D014839
DB01196,MESH:D014839
DB00851,MESH:D014839
DB00148,MESH:D014839
DB00215,MESH:D014839
DB00572,MESH:D014839
DB00497,MESH:D014839
DB00567,MESH:D014839
DB00860,MESH:D014839
DB00255,MESH:D014839
DB00987,MESH:D014839
DB01005,MESH:D014839
DB00981,MESH:D014839
DB01233,MESH:D014839
DB00770,MESH:D014839
DB00959,MESH:D014839
DB00503,MESH:D014839
DB00970,MESH:D014839
DB06151,MESH:D014839
DB00819,MESH:D014839
DB00977,MESH:D014839
DB00262,MESH:D014839
DB09130,MESH:D014839
DB00316,MESH:D014839
DB00952,MESH:D014839
DB00674,MESH:D014839
DB01176,MESH:D014839
DB00830,MESH:D014839
DB00623,MESH:D014839
DB00788,MESH:D014839
DB00734,MESH:D014839
DB00968,MESH:D014839
DB00495,MESH:D014839
DB00843,MESH:D014839
DB00756,MESH:D014839
DB00431,MESH:D014839
DB00593,MESH:D014839
DB00186,MESH:D014839
DB01211,MESH:D014839
DB05630,MESH:D014839
DB01282,MESH:D014839
DB01101,MESH:D014839
DB00928,MESH:D014839
DB00649,MESH:D014839
DB00454,MESH:D014839
DB00747,MESH:D014839
DB00898,MESH:D014839
DB00722,MESH:D014839
DB00675,MESH:D014839
DB00738,MESH:D014839
DB00695,MESH:D014839
DB00995,MESH:D014839
DB00595,MESH:D014839
DB00363,MESH:D014839
DB00755,MESH:D014839
DB01212,MESH:D014839
DB00997,MESH:D014839
DB00207,MESH:D014839
DB00422,MESH:D014839
DB00867,MESH:D014839
DB01190,MESH:D014839
DB01206,MESH:D014839
DB01147,MESH:D014839
DB00708,MESH:D014839
DB00945,MESH:D014854
DB00907,MESH:D014854
DB00157,MESH:D014855
DB02709,MESH:D014855
DB00541,MESH:D014855
DB00531,MESH:D014869
DB00672,MESH:D014869
DB00035,MESH:D014869
DB00564,MESH:D014869
DB00550,MESH:D014890
DB00091,MESH:D014890
DB00993,MESH:D014890
DB00959,MESH:D014890
DB00860,MESH:D014890
DB01097,MESH:D014890
DB00907,MESH:D014890
DB00563,MESH:D014890
DB00688,MESH:D014890
DB00773,MESH:D014890
DB00531,MESH:D014890
DB02709,MESH:D014898
DB00495,MESH:D014899
DB00839,MESH:D014899
DB14509,MESH:D014899
DB00152,MESH:D014899
DB01017,MESH:D014901
DB01035,MESH:D014927
DB00571,MESH:D014927
DB00343,MESH:D014927
DB01118,MESH:D014927
DB01195,MESH:D014927
DB00908,MESH:D014927
DB01182,MESH:D014927
DB01356,MESH:D014927
DB01064,MESH:D014927
DB00669,MESH:D014947
DB00951,MESH:D014947
DB02709,MESH:D014947
DB00336,MESH:D014947
DB00627,MESH:D014947
DB01234,MESH:D014947
DB08818,MESH:D014947
DB00641,MESH:D014950
DB01426,MESH:D014973
DB06710,MESH:D014973
DB00977,MESH:D014973
DB00755,MESH:D014983
DB00531,MESH:D015173
DB00541,MESH:D015173
DB04839,MESH:D015175
DB00248,MESH:D015175
DB00679,MESH:D015175
DB01065,MESH:D015175
DB00977,MESH:D015175
DB01200,MESH:D015175
DB00898,MESH:D015175
DB00255,MESH:D015175
DB13953,MESH:D015175
DB02709,MESH:D015175
DB00655,MESH:D015175
DB01186,MESH:D015175
DB00783,MESH:D015175
DB00734,MESH:D015175
DB00624,MESH:D015175
DB00114,MESH:D015179
DB00541,MESH:D015179
DB00244,MESH:D015179
DB00136,MESH:D015179
DB00563,MESH:D015179
DB00322,MESH:D015179
DB00398,MESH:D015179
DB00928,MESH:D015179
DB00544,MESH:D015179
DB00927,MESH:D015179
DB00533,MESH:D015179
DB04743,MESH:D015179
DB00762,MESH:D015179
DB00749,MESH:D015179
DB09130,MESH:D015179
DB00641,MESH:D015179
DB00495,MESH:D015179
DB00773,MESH:D015179
DB00570,MESH:D015179
DB01204,MESH:D015179
DB01101,MESH:D015179
DB00309,MESH:D015179
DB00158,MESH:D015179
DB01262,MESH:D015179
DB00997,MESH:D015179
DB00851,MESH:D015179
DB01050,MESH:D015179
DB00814,MESH:D015179
DB00917,MESH:D015179
DB01083,MESH:D015179
DB00848,MESH:D015179
DB06155,MESH:D015179
DB00293,MESH:D015179
DB02709,MESH:D015179
DB00317,MESH:D015179
DB01169,MESH:D015179
DB01436,MESH:D015179
DB00262,MESH:D015179
DB00441,MESH:D015179
DB00605,MESH:D015179
DB00140,MESH:D015179
DB01229,MESH:D015179
DB00945,MESH:D015179
DB00328,MESH:D015179
DB00482,MESH:D015179
DB00554,MESH:D015207
DB00328,MESH:D015207
DB00812,MESH:D015207
DB00788,MESH:D015207
DB00784,MESH:D015207
DB04743,MESH:D015207
DB01050,MESH:D015207
DB01017,MESH:D015209
DB00763,MESH:D015209
DB01393,MESH:D015209
DB01406,MESH:D015209
DB01229,MESH:D015209
DB01586,MESH:D015209
DB00755,MESH:D015209
DB00322,MESH:D015209
DB00795,MESH:D015209
DB01103,MESH:D015209
DB00544,MESH:D015209
DB00586,MESH:D015210
DB01394,MESH:D015210
DB00860,MESH:D015210
DB00328,MESH:D015210
DB01138,MESH:D015210
DB01032,MESH:D015210
DB08844,MESH:D015210
DB00437,MESH:D015210
DB00812,MESH:D015210
DB00316,MESH:D015210
DB00563,MESH:D015212
DB01220,MESH:D015212
DB00788,MESH:D015212
DB01033,MESH:D015212
DB01296,MESH:D015212
DB00244,MESH:D015212
DB00795,MESH:D015212
DB01234,MESH:D015212
DB00860,MESH:D015212
DB00635,MESH:D015212
DB09221,MESH:D015212
DB00338,MESH:D015212
DB01250,MESH:D015212
DB11672,MESH:D015212
DB00993,MESH:D015212
DB00744,MESH:D015212
DB00916,MESH:D015212
DB00461,MESH:D015212
DB00227,MESH:D015228
DB06288,MESH:D015228
DB00999,MESH:D015228
DB00203,MESH:D015228
DB06536,MESH:D015228
DB00175,MESH:D015228
DB01393,MESH:D015228
DB01098,MESH:D015228
DB00694,MESH:D015228
DB00982,MESH:D015228
DB00334,MESH:D015228
DB01241,MESH:D015228
DB00641,MESH:D015228
DB00675,MESH:D015228
DB00864,MESH:D015228
DB00162,MESH:D015228
DB01095,MESH:D015228
DB00331,MESH:D015228
DB00772,MESH:D015228
DB00255,MESH:D015228
DB00818,MESH:D015228
DB00860,MESH:D015228
DB00945,MESH:D015228
DB00503,MESH:D015228
DB00428,MESH:D015228
DB01039,MESH:D015228
DB00091,MESH:D015228
DB00829,MESH:D015228
DB00722,MESH:D015228
DB01234,MESH:D015228
DB00997,MESH:D015228
DB00636,MESH:D015228
DB00783,MESH:D015228
DB00140,MESH:D015228
DB02709,MESH:D015228
DB00898,MESH:D015228
DB00627,MESH:D015228
DB00635,MESH:D015228
DB00184,MESH:D015228
DB01076,MESH:D015228
DB00973,MESH:D015228
DB00335,MESH:D015228
DB00877,MESH:D015228
DB09232,MESH:D015228
DB00755,MESH:D015228
DB00197,MESH:D015228
DB09270,MESH:D015228
DB00224,MESH:D015228
DB00307,MESH:D015228
DB00773,MESH:D015266
DB02709,MESH:D015266
DB00162,MESH:D015352
DB01297,MESH:D015352
DB08895,MESH:D015352
DB00747,MESH:D015352
DB11672,MESH:D015417
DB00343,MESH:D015427
DB01136,MESH:D015427
DB14001,MESH:D015427
DB00744,MESH:D015427
DB02709,MESH:D015427
DB06774,MESH:D015427
DB00328,MESH:D015427
DB00746,MESH:D015427
DB00640,MESH:D015427
DB00834,MESH:D015427
DB00917,MESH:D015427
DB00325,MESH:D015427
DB01234,MESH:D015427
DB00678,MESH:D015427
DB00883,MESH:D015427
DB01119,MESH:D015427
DB00171,MESH:D015427
DB00514,MESH:D015427
DB00428,MESH:D015427
DB00818,MESH:D015427
DB00966,MESH:D015427
DB00806,MESH:D015427
DB06151,MESH:D015427
DB13953,MESH:D015427
DB00499,MESH:D015427
DB00533,MESH:D015427
DB00695,MESH:D015427
DB00727,MESH:D015427
DB09140,MESH:D015427
DB00207,MESH:D015427
DB00624,MESH:D015427
DB00519,MESH:D015427
DB01236,MESH:D015427
DB00814,MESH:D015427
DB00898,MESH:D015427
DB00277,MESH:D015427
DB00295,MESH:D015427
DB00907,MESH:D015427
DB00641,MESH:D015427
DB00661,MESH:D015427
DB00571,MESH:D015427
DB00197,MESH:D015427
DB00877,MESH:D015427
DB01039,MESH:D015427
DB00668,MESH:D015427
DB00594,MESH:D015427
DB09220,MESH:D015427
DB01016,MESH:D015427
DB01017,MESH:D015427
DB08846,MESH:D015427
DB00184,MESH:D015427
DB00091,MESH:D015427
DB06819,MESH:D015427
DB00864,MESH:D015427
DB01189,MESH:D015427
DB00435,MESH:D015427
DB00549,MESH:D015427
DB00412,MESH:D015427
DB00975,MESH:D015427
DB00863,MESH:D015427
DB00714,MESH:D015427
DB00275,MESH:D015427
DB00177,MESH:D015428
DB01592,MESH:D015428
DB00178,MESH:D015428
DB00203,MESH:D015428
DB02709,MESH:D015428
DB00295,MESH:D015428
DB00583,MESH:D015428
DB09140,MESH:D015428
DB00542,MESH:D015428
DB00661,MESH:D015428
DB00428,MESH:D015428
DB06151,MESH:D015428
DB00818,MESH:D015428
DB01095,MESH:D015428
DB00995,MESH:D015428
DB00533,MESH:D015428
DB00435,MESH:D015428
DB00783,MESH:D015428
DB00332,MESH:D015428
DB00727,MESH:D015428
DB00235,MESH:D015428
DB01356,MESH:D015428
DB00559,MESH:D015428
DB01136,MESH:D015428
DB00368,MESH:D015428
DB00264,MESH:D015428
DB01407,MESH:D015428
DB01132,MESH:D015428
DB00746,MESH:D015428
DB00275,MESH:D015428
DB01017,MESH:D015428
DB00641,MESH:D015428
DB00381,MESH:D015428
DB00907,MESH:D015428
DB00678,MESH:D015428
DB00571,MESH:D015428
DB01076,MESH:D015428
DB00343,MESH:D015428
DB01373,MESH:D015428
DB01392,MESH:D015428
DB11136,MESH:D015428
DB00184,MESH:D015428
DB00753,MESH:D015428
DB00437,MESH:D015428
DB01098,MESH:D015428
DB00627,MESH:D015428
DB00412,MESH:D015428
DB00367,MESH:D015430
DB00987,MESH:D015430
DB00122,MESH:D015430
DB00335,MESH:D015430
DB00331,MESH:D015430
DB00864,MESH:D015430
DB00959,MESH:D015430
DB00408,MESH:D015430
DB00227,MESH:D015430
DB00966,MESH:D015430
DB01006,MESH:D015430
DB06695,MESH:D015430
DB13944,MESH:D015430
DB11136,MESH:D015430
DB00184,MESH:D015430
DB00363,MESH:D015430
DB11921,MESH:D015430
DB00428,MESH:D015430
DB00436,MESH:D015430
DB13943,MESH:D015430
DB00624,MESH:D015430
DB09270,MESH:D015430
DB00370,MESH:D015430
DB01406,MESH:D015430
DB08882,MESH:D015430
DB01708,MESH:D015430
DB00675,MESH:D015430
DB00603,MESH:D015430
DB01238,MESH:D015430
DB04839,MESH:D015430
DB01065,MESH:D015430
DB00134,MESH:D015430
DB00304,MESH:D015430
DB00391,MESH:D015430
DB06155,MESH:D015430
DB00245,MESH:D015430
DB00653,MESH:D015430
DB00877,MESH:D015430
DB02709,MESH:D015430
DB00734,MESH:D015430
DB01356,MESH:D015430
DB00412,MESH:D015430
DB01224,MESH:D015430
DB00321,MESH:D015430
DB00533,MESH:D015430
DB00980,MESH:D015430
DB00531,MESH:D015430
DB11672,MESH:D015430
DB09121,MESH:D015430
DB01436,MESH:D015430
DB06288,MESH:D015430
DB00477,MESH:D015430
DB00294,MESH:D015430
DB00540,MESH:D015430
DB00717,MESH:D015430
DB01267,MESH:D015430
DB01132,MESH:D015430
DB13953,MESH:D015430
DB00635,MESH:D015430
DB00860,MESH:D015430
DB06774,MESH:D015430
DB09070,MESH:D015430
DB00341,MESH:D015430
DB00755,MESH:D015430
DB00741,MESH:D015430
DB05990,MESH:D015430
DB00564,MESH:D015430
DB00334,MESH:D015430
DB01039,MESH:D015430
DB01156,MESH:D015430
DB01095,MESH:D015430
DB14001,MESH:D015430
DB00679,MESH:D015430
DB00313,MESH:D015430
DB00437,MESH:D015430
DB00472,MESH:D015430
DB01234,MESH:D015430
DB00977,MESH:D015430
DB00715,MESH:D015430
DB01174,MESH:D015430
DB00875,MESH:D015430
DB00585,MESH:D015430
DB00783,MESH:D015430
DB00898,MESH:D015430
DB00146,MESH:D015430
DB01373,MESH:D015430
DB00397,MESH:D015430
DB06292,MESH:D015430
DB00166,MESH:D015430
DB09123,MESH:D015430
DB00255,MESH:D015430
DB00197,MESH:D015430
DB01599,MESH:D015430
DB00780,MESH:D015430
DB00482,MESH:D015430
DB09140,MESH:D015430
DB14639,MESH:D015430
DB06151,MESH:D015430
DB00583,MESH:D015430
DB01394,MESH:D015431
DB00746,MESH:D015431
DB00201,MESH:D015431
DB00501,MESH:D015431
DB00542,MESH:D015431
DB01115,MESH:D015431
DB00747,MESH:D015431
DB01104,MESH:D015431
DB01254,MESH:D015431
DB00434,MESH:D015431
DB01436,MESH:D015431
DB00756,MESH:D015431
DB01708,MESH:D015431
DB01039,MESH:D015431
DB00720,MESH:D015431
DB01054,MESH:D015431
DB00211,MESH:D015431
DB00373,MESH:D015431
DB00898,MESH:D015431
DB01223,MESH:D015431
DB09270,MESH:D015431
DB11136,MESH:D015431
DB02709,MESH:D015431
DB00182,MESH:D015431
DB00165,MESH:D015431
DB00677,MESH:D015431
DB01261,MESH:D015431
DB00472,MESH:D015431
DB01094,MESH:D015431
DB00608,MESH:D015431
DB01576,MESH:D015431
DB04878,MESH:D015431
DB00419,MESH:D015431
DB00907,MESH:D015431
DB00203,MESH:D015431
DB01183,MESH:D015431
DB00328,MESH:D015431
DB01268,MESH:D015431
DB00704,MESH:D015431
DB00762,MESH:D015431
DB01065,MESH:D015431
DB00584,MESH:D015431
DB00091,MESH:D015431
DB00694,MESH:D015431
DB00834,MESH:D015431
DB00443,MESH:D015431
DB00504,MESH:D015431
DB00550,MESH:D015431
DB00282,MESH:D015431
DB05990,MESH:D015431
DB01331,MESH:D015431
DB00339,MESH:D015431
DB05088,MESH:D015431
DB00630,MESH:D015431
DB00531,MESH:D015431
DB00334,MESH:D015431
DB00945,MESH:D015431
DB00184,MESH:D015431
DB01132,MESH:D015431
DB00317,MESH:D015431
DB00421,MESH:D015431
DB00624,MESH:D015431
